Method_Name,Method_Type
getPlugins,accessor
postOrientationChange,others
setLowMemory,accessor
updateMemoryTrimLevel,others
singletonMap,others
getTrimLevelDescription,accessor
emitObservableEvent,others
setupNdkDirectory,accessor
getConsecutiveLaunchCrashes,accessor
postNdkInstall,others
syncInitialState,others
postNdkDeliverPending,others
getNativeReportPath,accessor
mkdirs,others
addObserver,others
removeObserver,others
startSession,others
pauseSession,others
resumeSession,others
setManualContext,accessor
setUser,accessor
addOnError,others
removeOnError,others
addOnBreadcrumb,others
removeOnBreadcrumb,others
addOnSession,others
removeOnSession,others
shouldDiscardError,assertion
getMetadata,accessor
populateAndNotifyAndroidEvent,others
merge,others
isLaunching,assertion
persistRunInfo,assertion
shutdown,others
setDevice,accessor
generateDeviceWithState,others
addMetadata,others
getDeviceMetadata,accessor
setApp,accessor
generateAppWithState,others
getAppDataMetadata,accessor
setBreadcrumbs,accessor
setContext,accessor
notifyInternal,others
getImpl,accessor
setRedactedKeys,accessor
getCurrentSession,accessor
getAutoTrackSessions,accessor
isAutoCaptured,assertion
setSession,accessor
runOnErrorTasks,others
deliver,others
clearMetadata,others
markLaunchCompleted,others
unregisterReceiverSafe,assertion
finalize,others
getCodeBundleId,accessor
setCodeBundleId,accessor
addRuntimeVersionInfo,others
unregisterForNetworkChanges,assertion
findPlugin,others
setAutoNotify,accessor
uninstall,others
setAutoDetectAnrs,accessor
initFormat,others
initFormatter,others
initComparator,others
peek,others
getSourceMethodName,accessor
acceptAndUpdate,others
accept,others
getTail,accessor
formatRecord,others
getMillis,accessor
getThrown,accessor
getHead,accessor
formatMessage,others
getResourceBundle,accessor
getLocale,accessor
fromLogManager,others
concat,others
newFormatter,others
cast,others
newComparator,others
parseBoolean,others
reverseOrder,others
instantiate,others
setCommandContext,accessor
readExternal,others
getDeclaredMethod,accessor
invoke,others
getSecurityManager,accessor
lastIndexOf,others
checkPackageAccess,others
doPrivileged,others
getSystemClassLoader,accessor
getContextClassLoader,accessor
checkSetFactory,accessor
getClassLoader,accessor
getPreferredCommands,accessor
getAllCommands,accessor
getCommand,accessor
createDataContentHandler,builder
loadDeclaredClasses,others
formatThrown,others
formatError,others
formatZonedDateTime,others
formatSource,others
formatLoggerName,others
formatLevel,others
getSequenceNumber,accessor
formatThreadID,others
formatBackTrace,others
getResourceBundleName,accessor
replaceClassName,others
getParameters,accessor
getLocalizedMessage,accessor
simpleClassName,others
isNullOrSpaces,assertion
getLevel,accessor
getSourceClassName,accessor
getLoggerName,accessor
getLongThreadID,accessor
getThreadID,accessor
findAndFormat,others
formatStackTraceElement,others
defaultIgnore,others
simpleFileName,others
getFileName,accessor
isUnknown,assertion
getZonedDateTime,accessor
isSynthetic,assertion
isStaticUtility,assertion
isReflection,assertion
isStaticUtilityClass,assertion
getMethodName,accessor
getLineNumber,accessor
isReflectionClass,assertion
getSimpleName,accessor
isJavaIdentifierPart,assertion
toUpperCase,others
locale,others
toAlternate,others
minCodePointCount,others
offsetByCodePoints,accessor
pad,others
codePointCount,others
getIOThreadExecutor,accessor
compareAndSet,accessor
postValue,others
compute,others
hasActiveObservers,others
validateApiKey,others
isInvalidApiKey,assertion
getApiKey,accessor
setApiKey,accessor
getAppVersion,accessor
setAppVersion,accessor
getVersionCode,accessor
setVersionCode,accessor
getReleaseStage,accessor
setReleaseStage,accessor
getSendThreads,accessor
setSendThreads,accessor
getPersistUser,accessor
setPersistUser,accessor
getPersistenceDirectory,accessor
setPersistenceDirectory,accessor
getLaunchDurationMillis,accessor
setLaunchDurationMillis,accessor
getSendLaunchCrashesSynchronously,accessor
setSendLaunchCrashesSynchronously,accessor
setAutoTrackSessions,accessor
setEnabledErrorTypes,accessor
getAutoDetectErrors,accessor
setAutoDetectErrors,accessor
getAppType,accessor
setAppType,accessor
setLogger,accessor
getDelivery,accessor
setDelivery,accessor
getEndpoints,accessor
setEndpoints,accessor
getMaxBreadcrumbs,accessor
setMaxBreadcrumbs,accessor
getMaxPersistedEvents,accessor
setMaxPersistedEvents,accessor
getMaxPersistedSessions,accessor
setMaxPersistedSessions,accessor
getRedactedKeys,accessor
containsNullElements,others
getDiscardClasses,accessor
setDiscardClasses,accessor
getEnabledReleaseStages,accessor
setEnabledReleaseStages,accessor
getEnabledBreadcrumbTypes,accessor
setEnabledBreadcrumbTypes,accessor
getProjectPackages,accessor
setProjectPackages,accessor
addPlugin,others
opened,others
disconnected,assertion
closed,others
getNetworkInfo,accessor
isConnected,assertion
isMetered,assertion
getActiveNetwork,accessor
getActiveNetworkInfo,accessor
isRoaming,assertion
getNetworkCapabilities,accessor
getSimCountryIso,accessor
getNetworkCountryIso,accessor
isActiveNetworkMetered,assertion
getState,accessor
vpnActive,others
hasTransport,others
getAllNetworks,accessor
getSubtype,accessor
isMaxConnections,assertion
getRestrictBackgroundStatus,accessor
createSocket,builder
setSoTimeout,accessor
startHandshake,others
getSession,accessor
listFiles,assertion
lastModified,others
_get,accessor
withAppendedPath,others
canGravatars,others
decodeFile,others
getAbsolutePath,accessor
md5,others
getResponseMessage,accessor
parseFavicon,others
getFavicon,accessor
compress,others
createNewFile,builder
generateIdenticon,others
generateLetterIcon,others
makeCircular,builder
setHostnameVerifier,accessor
readStream,others
abs,others
getScaledBitmap,accessor
eraseColor,others
drawBitmap,others
recycle,others
getEmailLookup,accessor
getRemainder,accessor
getAttr,accessor
obtainStyledAttributes,others
getPrimaryType,accessor
getSubType,accessor
isInvalid,assertion
detach,others
isDetached,assertion
getMiddleOfLoadedRange,accessor
shouldPreTrimNewPage,others
appendPage,others
prependPage,others
trimFromFront,others
trimFromEnd,others
deferBoundaryCallbacks,others
dispatchLoadInitial,assertion
supportsPageDropping,others
getNumberAppended,accessor
getNumberPrepended,accessor
getTrailingNullCount,accessor
getLeadingNullCount,accessor
getStorageCount,accessor
getPrependItemsRequested,accessor
getAppendItemsRequested,accessor
schedulePrepend,others
scheduleAppend,others
getPositionOffset,accessor
getFirstLoadedItem,accessor
dispatchLoadBefore,assertion
getLastLoadedItem,accessor
dispatchLoadAfter,assertion
notifyInserted,others
notifyChanged,others
offsetAccessIndices,accessor
notifyRemoved,others
getThreadLock,accessor
getChannel,accessor
unlock,others
isRunning,assertion
getSerial,accessor
currentThread,others
onSeen,others
onFlag,others
onExists,assertion
onMove,others
onRaw,others
onSynchronizeMessages,others
onPurgeFolder,others
ensureUid,others
onAnswered,others
onKeyword,others
onLabel,others
onAdd,others
onFetch,others
onHeaders,others
onBody,others
onAttachment,others
onSubscribeFolder,others
onExpungeFolder,others
onRule,others
isIoError,assertion
isRemoved,assertion
getNotificationError,accessor
sleep,others
error,others
findUid,others
optLong,others
getFullName,accessor
findMsgId,others
isYahooJp,assertion
getMessageID,accessor
capabilities,others
getMessageByUID,accessor
setLabels,accessor
getFolder,accessor
setLabel,accessor
fromStringArray,others
generateMessageId,others
getRawFile,accessor
removeHeader,others
addHeader,others
saveChanges,others
isSet,accessor
appendUIDMessages,others
classify,others
isSeznam,assertion
copyMessages,others
createTempFile,builder
getFlags,accessor
moveMessages,others
downloadMessage,others
findMessage,others
getPreview,accessor
isPlainOnly,assertion
getWarnings,accessor
downloadAttachment,others
received,others
getForegroundService,accessor
setSubscribed,accessor
isSubscribed,assertion
getDefaultFolder,accessor
getPersonalNamespaces,accessor
list,assertion
listSubscribed,assertion
getSharedNamespaces,accessor
getAttributes,accessor
getSeparator,accessor
getParentName,accessor
chunkList,assertion
ensureRunning,others
getResent,accessor
getAuthentication,accessor
getHash,accessor
getReferences,accessor
getInReplyTo,accessor
getDeliveredTo,accessor
getThreadId,accessor
getPriority,accessor
getAutoSubmitted,accessor
getReceiptRequested,accessor
getReceiptTo,accessor
getBimiSelector,accessor
getSPF,accessor
getReturnPath,accessor
getSender,accessor
getListPost,accessor
getListUnsubscribe,accessor
getBodySize,accessor
getEncryption,accessor
equalEmail,others
matchIdentity,others
getSortKey,accessor
runRules,others
reportNewMessage,others
getSyncArgs,accessor
optInt,others
isZoho,assertion
getUIDValidity,accessor
getHighestModSeq,accessor
getTimeInMillis,accessor
isOutlook,assertion
isBYE,assertion
isNO,assertion
isBAD,assertion
getReceivedDate,accessor
getMessagesByUID,accessor
_synchronizeMessage,others
isExpunged,assertion
getSeen,accessor
getAnswered,accessor
getFlagged,accessor
getDeleted,accessor
getLabels,accessor
getAutocrypt,accessor
setPersonal,accessor
checkMx,others
isJunk,assertion
hasBody,others
reportEmptyMessage,others
uidexpunge,others
createUIDSets,accessor
getIdentities,accessor
hasKeyword,others
id,others
getNotificationUnseen,accessor
signum,others
setLocalOnly,accessor
getGroup,accessor
getChannelId,accessor
applyNotification,others
newWakeLock,others
acquire,others
copyOf,others
getService,accessor
setOnlyAlertOnce,accessor
setLightAndSound,accessor
setSound,accessor
setColorized,accessor
setContentText,accessor
bigText,others
addExtras,others
setSilent,accessor
setName,accessor
createWithBitmap,builder
hasLookupUri,others
setUri,accessor
setConversationTitle,accessor
addMessage,others
setContentTitle,accessor
setSubText,accessor
setSemanticAction,accessor
setShowsUserInterface,accessor
addRemoteInput,others
addInvisibleAction,assertion
transliterate,others
setSummaryText,accessor
setLargeIcon,accessor
addPerson,others
extend,others
addActions,others
setDefaults,accessor
setPriority,accessor
isAlive,assertion
release,others
yield,others
tryAcquire,others
interrupt,others
getIdleTime,accessor
getActiveNotifications,accessor
getNotification,accessor
writeln,others
addRow,others
findColumnIndexBySuffix,others
applyCustomTypeFace,others
getTypeface,accessor
setFakeBoldText,accessor
setTextSkewX,accessor
emptyList,assertion
isMigrationRequired,assertion
getDefaultCommandMap,accessor
getDataContentHandler,accessor
getBaseType,accessor
getDCH,accessor
getTransferDataFlavors,accessor
getCommandMap,accessor
getDataSource,accessor
getCommandObject,accessor
getTransferData,accessor
before,others
after,others
getDatabasePath,accessor
openDatabase,others
rawQuery,others
getInvalidationTracker,accessor
getFilesDir,accessor
migrate,others
getBuilder,accessor
getQueryExecutor,accessor
checkEmergencyBackup,others
getDeclaredField,accessor
databaseBuilder,builder
getVersion,accessor
getCacheSizeKb,accessor
createTriggers,builder
getMemoryClass,accessor
addMigrations,others
decodeAddresses,others
randomUUID,others
getOpenHelper,accessor
hasWindow,others
copyAndClose,others
allocate,others
tryLock,others
position,others
rewind,others
ensureLanguages,others
getIdentifier,accessor
getBaseUri,accessor
getUsage,accessor
onDrawBand,others
removeOnScrollListener,assertion
computeHorizontalScrollOffset,accessor
computeVerticalScrollOffset,accessor
getHitRect,accessor
getSpanCount,accessor
findViewHolderForAdapterPosition,others
newIMAPFolder,others
lsub,others
canSelectMultiple,others
copyFrom,others
setItemsSelectedQuietly,accessor
notifySelectionRestored,others
notifySelectionChanged,others
canSetState,accessor
notifyItemStateChanged,others
clearProvisionalSelection,assertion
clearPrimarySelection,others
notifySelectionCleared,others
clearSelectionQuietly,others
copySelection,others
isRangeActive,assertion
endRange,others
extendRange,others
entrySet,accessor
isOverlapping,assertion
canSetStateForKey,accessor
notifySelectionRefresh,others
onSelectionCleared,others
putBundle,others
getInstanceStateKey,accessor
asBundle,others
getBundle,accessor
asSelection,others
restoreSelection,others
updateForRegularRange,others
updateForProvisionalRange,assertion
onDataSetChanged,accessor
isUnhandled,assertion
incrementUnhandledAndCopy,others
updateState,others
incrementHandledAndCopy,others
cacheEvent,others
deliverPayloadAsync,others
deliverPayloadInternal,others
getErrorApiDeliveryParams,accessor
leaveErrorBreadcrumb,others
getErrors,accessor
getSeverity,accessor
config,others
fine,others
tokenize,others
nextToken,others
digest,others
toHex,others
isLoggable,assertion
ordinaryChars,others
wordChars,others
_getCategories,accessor
getFromHost,accessor
unfold,others
getAllByName,accessor
isLoopbackAddress,assertion
isLinkLocalAddress,assertion
isSiteLocalAddress,assertion
isMulticastAddress,assertion
getByName,accessor
getHostAddress,accessor
getDnsServer,accessor
setTimeout,accessor
setResolver,accessor
getResult,accessor
getErrorString,accessor
send,others
toWire,others
getTarget,accessor
getPort,accessor
getStrings,accessor
getLinkProperties,accessor
getDnsServers,accessor
myAddress,others
lookupMx,others
getDrawerLockMode,accessor
onInterceptTouchEvent,others
dispatchGenericMotionEvent,assertion
checkRecords,others
initLong,others
checkDuration,others
test,others
isTimeEntry,assertion
parseDurationToMillis,assertion
tokenizeLongs,others
multiplyExact,others
setKeyboardIncognitoMode,accessor
onRestoreInstanceState,others
getSuperState,accessor
getRaw,accessor
onAttachedToWindow,others
onSelectionChanged,others
onSelected,others
getEditableText,accessor
getHtmlText,accessor
formatPre,others
getSpanFlags,accessor
onTextContextMenuItem,others
onCreateInputConnection,builder
setContentMimeTypes,accessor
createWrapper,builder
getContentUri,accessor
requestPermission,assertion
onInputContent,others
writeToParcel,others
commitText,others
getItemAt,accessor
coerceToText,others
loadProfiles,others
getAttributeBooleanValue,accessor
getAttributeIntValue,accessor
fromEmail,others
_fromDomain,others
getCommonNames,accessor
getScore,accessor
fromDNS,others
fromISPDB,assertion
fromScan,others
getISPDB,accessor
setDoInput,accessor
addDocumentation,others
hash,others
getReachable,accessor
starttls,others
getRemoteSocketAddress,accessor
getDefaultEhlo,accessor
compile,others
getSocketFactory,accessor
getPrivateKey,accessor
getCertificateChain,accessor
refreshToken,others
getNextException,accessor
getConnectionTimeout,accessor
setNextException,accessor
_connect,others
getNetworkInterfaces,accessor
getInterfaceAddresses,accessor
setDebug,accessor
setDebugOut,accessor
addProvider,others
addStoreListener,assertion
getProperty,accessor
getTransport,accessor
isSyntacticallyInvalid,assertion
reverse,others
guessTypes,others
getCapability,accessor
isDigitsOnly,assertion
getCapabilities,accessor
configure,others
configureSocketOptions,others
getDefaultAlgorithm,accessor
getTrustManagers,accessor
checkClientTrusted,others
checkServerTrusted,others
getAcceptedIssuers,accessor
setKeyEntry,accessor
getKeyManagers,accessor
setEnabledProtocols,accessor
getSupportedProtocols,accessor
getSupportedCipherSuites,accessor
setEnabledCipherSuites,accessor
getEnabledProtocols,accessor
getEnabledCipherSuites,accessor
matcher,others
getDefaultCipherSuites,accessor
getFingerprintSha1,accessor
getKeyId,accessor
getSoTimeout,accessor
getKeepAlive,accessor
getSoLinger,accessor
getReuseAddress,accessor
getTcpNoDelay,accessor
setKeepAlive,accessor
setSoLinger,accessor
fromSocket,others
jni_socket_keep_alive,others
getProviders,accessor
removeProvider,others
insertProviderAt,others
getPollInterval,accessor
isExempted,assertion
isOptimizing12,assertion
replacePlaceholders,others
getEmailUser,accessor
guessMimeType,others
encodeToString,others
getEncoded,accessor
sha1,others
hex,others
getKeyIdentifier,accessor
getSubjectX500Principal,accessor
getSubjectAlternativeNames,accessor
getRDNs,accessor
getTypesAndValues,accessor
bind,others
executeUpdateDelete,others
getDefaultColor,accessor
quote,others
executeInsert,others
getAvailableStorageSpace,accessor
replySelf,others
appendText,others
opt,others
isBlockingSender,assertion
isSyncForced,assertion
getRelativeCalendar,accessor
_execute,others
onActionSeen,others
onActionIgnore,others
onActionSnooze,others
onActionFlag,others
onActionImportance,others
onActionKeyword,others
onActionTts,others
onActionAutomation,others
getOutbox,accessor
parseAddresses,others
collapsePrefixes,others
mergeStyles,others
getQuoteStyle,accessor
outerHtml,others
schedule,others
setTimeZone,accessor
getTimeZone,accessor
speak,others
getCallState,accessor
formatAddressesShort,others
setTimeInMillis,accessor
parseAddressList,assertion
isEndOfGroup,assertion
setErrorClass,accessor
getErrorClass,accessor
setErrorMessage,accessor
getErrorMessage,accessor
getStacktrace,accessor
createError,builder
getOriginalError,accessor
getThreads,accessor
getBreadcrumbs,accessor
getApp,accessor
getDevice,accessor
setSeverity,accessor
setGroupingHash,accessor
getGroupingHash,accessor
getUnhandled,accessor
setUnhandled,accessor
shouldDiscardClass,assertion
updateSeverityInternal,others
updateSeverityReason,others
registerAdapterDataObserver,assertion
getAdapterDataObserver,accessor
setDaemon,accessor
take,others
dispatch,assertion
elementAt,others
flushLaunchCrashReport,others
findStoredFiles,others
findLaunchCrashReport,others
cancelQueuedFiles,others
flushReports,others
singletonList,assertion
fromFile,others
isLaunchCrashReport,assertion
flushEventFile,others
deleteStoredFiles,others
singleton,others
handleEventFlushFailure,others
onErrorIOFailure,others
fromEvent,others
isStrictModeThrowable,assertion
getViolationDescription,accessor
getThreadPolicy,accessor
setThreadPolicy,accessor
notifyUnhandledException,others
printf,others
ofFloat,others
hide,others
updateScrollPosition,others
addListener,assertion
addUpdateListener,assertion
attachToRecyclerView,others
destroyCallbacks,others
setupCallbacks,accessor
addOnItemTouchListener,assertion
removeItemDecoration,others
removeOnItemTouchListener,assertion
cancelHide,others
setState,accessor
requestRedraw,others
resetHideDelay,accessor
setFloatValues,accessor
getAnimatedValue,accessor
setStartDelay,accessor
drawVerticalScrollbar,others
drawHorizontalScrollbar,others
isLayoutRTL,assertion
scale,others
computeVerticalScrollRange,others
computeHorizontalScrollRange,others
isPointInsideVerticalThumb,assertion
isPointInsideHorizontalThumb,assertion
horizontalScrollTo,others
verticalScrollTo,others
getVerticalRange,accessor
scrollToPosition,others
getHorizontalRange,accessor
addElement,others
copyInto,others
isInstance,assertion
parseItem,others
parseExtensionItem,others
next20,others
getDefaultFileTypeMap,accessor
isStorageDirValid,assertion
discardOldestFileIfNeeded,assertion
deleteFile,others
getFilename,accessor
value,others
closeQuietly,others
deleteOnExit,others
isFile,assertion
removeAll,others
transferFrom,others
newInputStream,others
newOutputStream,others
force,others
onPreDraw,others
onDraw,others
dispatchWindowFocusChanged,assertion
onKeyPreIme,others
onKeyUp,others
performClick,others
performLongClick,others
getTextClassifier,accessor
initFastScrollerEx,others
getDimensionPixelSize,accessor
getDimensionPixelOffset,accessor
onLayout,others
onMeasure,others
setMeasuredDimension,accessor
getActionMasked,accessor
onFocusChanged,others
onWindowFocusChanged,others
onKeyDown,others
removeSelection,others
readSimpleList,assertion
getSystemFlags,accessor
getUserFlags,accessor
getProperties,accessor
getApplicationEventQueue,accessor
getEventQueue,accessor
getUsername,accessor
removeElement,others
queueEvent,others
terminateQueue,others
notifyFolderListeners,assertion
notifyFolderRenamedListeners,assertion
enqueue,others
folderCreated,builder
folderDeleted,others
folderRenamed,others
folderChanged,others
getActivityManagerFrom,accessor
getProcessInfo,accessor
getMyMemoryState,accessor
getProcessInfoPreApi16,accessor
getRunningAppProcesses,accessor
setHasOptionsMenu,accessor
getPackageInfo,accessor
loadContributors,others
setTextAppearance,accessor
onCreateOptionsMenu,builder
onMenuChangelog,others
onMenuAttribution,others
check,others
onAutoConfig,others
containsWhiteSpace,others
containsControlChars,others
setHelperText,accessor
setHelperTextEnabled,accessor
selectKeyAlias,others
linkPro,others
smoothScrollTo,others
getPaint,accessor
onCheck,others
setViewsEnabled,accessor
setEndIconMode,accessor
isSecure,assertion
fromDomain,others
getCheckedRadioButtonId,accessor
invalidateOptionsMenu,others
showError,others
shouldPoll,others
setCustomAnimations,accessor
getKeyFingerprint,accessor
setEndIconDrawable,accessor
setEndIconOnClickListener,accessor
getProvider,accessor
findItem,others
onPrepareOptionsMenu,others
onMenuDelete,others
getFolderActions,accessor
setColorSchemeColors,accessor
setProgressBackgroundColorSchemeColor,accessor
setOnRefreshListener,accessor
onSwipeRefresh,others
requestPermissions,assertion
getOAuthPermissions,accessor
getMeasuredHeight,accessor
restore,others
setEmpty,accessor
measure,others
makeMeasureSpec,builder
layout,others
getMeasuredWidth,accessor
onCompose,others
onDrafts,others
setRepeatCount,accessor
setRepeatMode,accessor
hasPermissions,assertion
setCustomSize,accessor
isStarted,assertion
clearCustomSize,others
end,others
onMenuSearch,others
onMenuUnified,others
onMenuTheme,others
onMenuForceSync,others
onRequestPermissionsResult,assertion
setRefreshing,accessor
isTransient,assertion
onInsertImage,others
onActionSave,others
canAnswer,others
onMenuPlaceholder,others
onLinkSelected,others
getActionView,accessor
setQueryHint,accessor
expandActionView,others
setQuery,accessor
setOnQueryTextListener,accessor
setTitle,accessor
updateSubtitle,others
getRequestKey,accessor
setClassLoader,accessor
onCreateView,builder
onDetach,others
getCurrentFocus,accessor
hideSoftInputFromWindow,others
getWindowToken,accessor
isPane,assertion
getDisplayOptions,accessor
getCustomView,accessor
addBillingListener,assertion
onStoreAttachment,others
onStoreAttachments,others
fromTreeUri,others
createFile,builder
getUri,accessor
getUserAction,accessor
startIntentSenderForResult,others
getScrollX,accessor
getScrollY,accessor
getOffsetForPosition,accessor
setHorizontallyScrolling,accessor
onMenuAddresses,others
onMenuContactGroup,others
onAction,others
setZoom,accessor
setInputContentListener,accessor
onAddAttachment,others
inflateMenu,others
onUserInteraction,others
dumpSpans,others
renumber,others
onReferenceEdit,others
onReferenceImages,others
onActionRecordAudio,others
onActionImage,others
onActionAttachment,others
onActionLink,others
setCompact,accessor
onActionDiscard,assertion
setImeOptions,accessor
getImeOptions,accessor
setViewBinder,accessor
setShape,accessor
setCornerRadius,accessor
setClipToOutline,accessor
setImageURI,accessor
setCursorToStringConverter,accessor
sanitizeEmail,others
formatAddressesCompose,others
setFilterQueryProvider,accessor
newRow,others
setTokenizer,accessor
convertRef,others
copyRef,others
deleteRef,others
removeAttr,others
isBound,assertion
unbindFromService,others
onDestroyView,others
getOpenKeychainPackage,accessor
bindToService,others
addCapability,others
registerNetworkCallback,assertion
unregisterNetworkCallback,assertion
checkInternet,others
onMenuEncrypt,others
getLocationOnScreen,accessor
makeTextBw,builder
setGravity,accessor
onTranslate,others
onMenuZoom,others
onMenuSaveDrafts,others
onMenuSendDialog,others
onMenuImageDialog,others
onMenuMediaBar,others
onMenuCompact,others
onMenuManageLocalContacts,others
onMenuAnswerInsert,others
onMenuAnswerCreate,builder
setLabelVisibilityMode,accessor
findFocus,others
addSubMenu,others
getAutoPos,accessor
getParagraph,accessor
showWithIcons,others
onAddImage,others
noStorageAccessFramework,others
onSmime,others
createInstallIntent,builder
onPgp,others
onAddImageFile,others
getUris,accessor
onContactGroupSelected,others
onActionDiscardConfirmed,assertion
putCharSequence,others
getCharSequence,accessor
addAttachment,others
createSource,builder
getAbsoluteFile,accessor
decodeDrawable,others
createFromPath,builder
handleFileShare,others
getInfo,accessor
getClipData,accessor
setBusy,accessor
setContent,accessor
updateHeaders,others
overrideContentTransferEncoding,others
setHeader,accessor
setParameter,accessor
encodeWord,others
executeApi,others
getByteArrayExtra,accessor
getLongArrayExtra,accessor
getErrorId,accessor
getIntentSender,accessor
checkValidity,others
addCertificates,others
getAlgorithm,accessor
addSignerInfoGenerator,others
generate,others
setFileName,accessor
setDataHandler,accessor
setDisposition,accessor
addBodyPart,others
getPublicKey,accessor
addRecipient,others
addRecipientInfoGenerator,others
toASN1Structure,others
getRootWindowInsets,accessor
ime,others
getActionName,accessor
getAuthority,accessor
resizeAttachment,others
setAttribute,accessor
saveAttributes,others
getImageRotation,accessor
hasAttribute,others
getAttribute,accessor
getLatLong,accessor
setLatLong,accessor
setAltitude,accessor
getAltitude,accessor
addSignature,others
getAllRecipients,accessor
isOpenKeychainInstalled,assertion
hasPgpKey,others
hasSmimeKey,others
normalizeNamespaces,others
clearAnnotations,others
getWholeText,accessor
nextSibling,others
parent,others
nodeName,others
quoteLimit,others
getRefFile,accessor
showDraft,others
dedup,others
checkAddress,others
onEncrypt,others
setFocus,accessor
setBodyPadding,accessor
updateEncryption,others
onExit,others
setEncrypt,accessor
setPositiveButton,accessor
onMenuJunk,others
onMenuVcard,others
filter,others
onAccountSelected,others
onEditName,others
readNext,others
getEmails,accessor
getFormattedName,accessor
addEmail,others
setFormattedName,accessor
setCompoundDrawablesRelative,accessor
setCompoundDrawablePadding,accessor
setCurrentState,accessor
onDismiss,assertion
setNegativeButton,accessor
setIs24HourView,accessor
is24HourFormat,assertion
setCurrentHour,accessor
setCurrentMinute,accessor
setHour,accessor
setMinute,accessor
setOnTimeChangedListener,accessor
setThreshold,accessor
setOnFocusChangeListener,accessor
showDropDown,others
increaseSelectedCount,others
scrollToPositionWithOffset,accessor
getApplicationWindowToken,accessor
setDisabled,accessor
observe,others
setButtonEnabled,accessor
onViewCreated,builder
setPackage,accessor
isOpaque,assertion
parseHeader,others
getDomainNames,accessor
setCompoundDrawablesRelativeWithIntrinsicBounds,accessor
setCompoundDrawableTintList,accessor
getNamesEnabled,accessor
getLocalizedAsset,accessor
getFAQLocale,accessor
builder,builder
toMarkdown,others
customTabsWarmup,others
hasParentDomain,others
isHyperLink,assertion
setOnEditorActionListener,accessor
secure,others
setMore,accessor
getOrganization,accessor
toASCII,others
isSingleScript,assertion
getCategories,accessor
isHierarchical,assertion
getQueryParameterNames,accessor
find,others
getSuggestions,accessor
setActionRunnable,accessor
setActionEnabled,accessor
pickDate,others
getDateInstance,accessor
setOnCancelListener,accessor
isIgnoringOptimizations,assertion
isKilling,assertion
getItemOffsets,accessor
setOnChildScrollUpCallback,accessor
canScrollVertically,others
collapseActionView,others
onMenuSearchFolder,others
onMenuShowHidden,others
onMenuShowFlagged,others
onMenuSubscribedOnly,others
onMenuSortUnreadAtop,others
onMenuApplyToAll,others
onMenuEditAccount,others
setShowHidden,accessor
setShowFlagged,accessor
setSubscribedOnly,accessor
setSortUnreadAtop,accessor
isActionViewExpanded,assertion
onDeleteLocal,others
onEmptyFolder,others
onDeleteFolder,others
onExecuteRules,others
onExportMessages,others
onEditAccountName,others
line,others
newChooseAccountIntent,others
setGranted,accessor
onNoAccountSelected,others
getAccountsByType,accessor
getAuthToken,accessor
getAuthTokenType,accessor
isCancelled,assertion
onAuthorized,others
jsonDeserialize,others
jsonSerializeString,others
getFolders,accessor
getMaxSize,accessor
setProvider,accessor
setAccount,accessor
checkPassword,others
getHint,accessor
setUseIp,accessor
onHtml,others
getChildFragmentManager,accessor
setupWithViewPager,accessor
setCurrentItem,accessor
setLayout,accessor
getTypes,accessor
onMenuEnable,others
onMenuAutoScoll,others
onMenuShow,others
onMenuClear,others
setTypes,accessor
setItemViewCacheSize,accessor
requestChildRectangleOnScreen,others
intersects,others
onLayoutChildren,others
getSort,accessor
getRelativeDate,accessor
getZoom,accessor
setAccessibilityHeading,accessor
setTime,accessor
formatDateRange,others
updateExpanded,others
setStateRestorationPolicy,accessor
scrollToVisibleItem,assertion
updateDebugInfo,others
shrinkMemory,others
onMenuFilter,others
performSearch,others
navigate,others
moveAsk,others
onMore,others
searchArchive,others
searchAccount,others
observePrevNext,others
setMax,accessor
getProgressDrawable,accessor
getThumb,accessor
loadAnimation,others
startAnimation,others
onTouch,others
withSelectionPredicate,others
createLongStorage,builder
setSelectionTracker,accessor
updateMore,others
onItemSelected,others
isInAbsoluteStart,assertion
isInAbsoluteEnd,assertion
setOverScrollUpdateListener,accessor
handleAutoClose,others
findFirstVisibleItemPosition,assertion
findLastVisibleItemPosition,assertion
findViewByPosition,others
getDecoratedMeasuredHeight,accessor
onRefresh,others
handleExpand,others
getTopDecorationHeight,accessor
lockMessage,others
getSwipeEscapeVelocity,accessor
makeMovementFlags,builder
onChildDraw,others
getItemRect,accessor
width,others
height,others
onSelectedChanged,others
onSwipeAsk,others
onActionSeenSelection,others
onActionFlagSelection,others
onSwipeMove,others
onSwipeJunk,others
onSwipeDelete,others
swipeFolder,others
onMenuColor,others
moveUndo,others
onMenuReply,others
onMenuDsn,others
onMenuNew,others
onMenuAnswer,others
onActionSnoozeSelection,others
onHideSelection,others
onActionFlagColorSelection,others
onActionSetImportanceSelection,accessor
onActionRaw,others
onActionMoveSelection,others
onActionJunkSelection,others
onActionDeleteSelection,others
onActionMoveSelectionAccount,others
onSnoozeOrHide,others
setBlock,accessor
moveAskConfirmed,others
setCopy,accessor
getStringArray,accessor
loadMessages,others
resetRefreshing,accessor
checkDoze,others
checkReporting,others
checkReview,others
checkFingerprint,others
unregisterOnSharedPreferenceChangeListener,assertion
isComputingLayout,assertion
getInstallTime,accessor
setShowAsAction,accessor
setIconTintList,accessor
setVisible,accessor
onMenuSaveSearch,others
