Method_Name,Method_Type
addPathToRelativePathMap,others
getFilesUnderPath,accessor
addToRelativePathMap,others
setRedirectOutput,accessor
setDirectory,accessor
getProcessExecutor,accessor
launchAndExecute,others
isTimedOut,assertion
writeInt,others
getExitCode,accessor
setRedirectErrorStream,accessor
setCommand,accessor
toStringHelper,builder
visitSet,accessor
visitMap,assertion
visitSimple,assertion
getDeclaringClass,accessor
getTargetPlatform,accessor
ofSourceTreePath,others
ofSourcePath,others
setFirst,accessor
setSecond,accessor
putString,others
getOptional,accessor
castArg,others
getConstructorArg,accessor
resolveVersions,others
isVersionPropagator,assertion
getVersionInfo,accessor
getVersionedFlavor,accessor
withAppendedFlavors,others
getNodeOptional,accessor
getTranslateBuildTarget,accessor
md5,others
getVersionDomain,accessor
getVersions,accessor
putIfAbsent,others
convertToBuckConfig,others
getBuckConfigLocalSection,accessor
saveBuckConfigLocal,others
getBuckOutputPath,accessor
newByteChannel,others
createWatchmanConfig,builder
newFileSystem,others
getFileExtension,accessor
extensionIsFixture,assertion
getNameWithoutExtension,accessor
getLevel,accessor
copyFilePath,others
newInputStream,others
available,others
read,others
getPosixFilePermissions,accessor
setPosixFilePermissions,accessor
ensureNoLocalBuckConfig,others
stampBuckVersion,others
addDefaultLocalBuckConfigs,others
preAddTemplateActions,others
copyRecursively,others
isRegularFile,assertion
delete,others
walkFileTree,others
postAddTemplateActions,others
addDirectoryContentToQueue,others
createDirectories,builder
copyTemplateContentsToDestPath,others
toURI,builder
getOrCreateJarFileSystem,accessor
provider,others
copyTemplateToWorkspace,others
