Method_Name,Method_Type
updateGroup1,others
updateGroup2,others
getBrowseGrid1,accessor
getBrowseGrid2,accessor
setOnItemViewClickedListener1,accessor
setOnItemViewSelectedListener1,accessor
setOnItemViewClickedListener2,accessor
setOnItemViewSelectedListener2,accessor
applyPendingUpdates1,others
applyPendingUpdates2,others
setNumberOfColumns,accessor
setGridPresenter1,accessor
setGridPresenter2,accessor
setAdapter1,accessor
setAdapter2,accessor
clear1,others
clear2,others
restorePosition1,others
hasPendingActions,others
runTask,others
isEmpty1,assertion
isEmpty2,assertion
onVideoItemSelected,others
getActiveNetworkInfo,accessor
isConnectedOrConnecting,assertion
onBackPressed,others
setLogoResourceId,accessor
onFinishFragment,assertion
end,others
createFadeOutAnimator,builder
createFadeInAnimator,builder
playSequentially,others
setDuration,accessor
ofFloat,others
completeOnboarding,others
finishOnboarding,assertion
setCompletedOnboarding,accessor
getCompletedOnboarding,accessor
setPresenterSelector,accessor
post,others
notifyItemRangeInserted,others
removeItems,others
notifyItemRangeRemoved,others
shouldShowLoadingIndicator,others
isRefreshCardDisplayed,assertion
findFragmentByTag,others
getSupportFragmentManager,accessor
onDispatchKeyEvent,assertion
onDispatchTouchEvent,assertion
skipToNext,others
skipToPrevious,others
rewind,others
fastForward,accessor
getAxisValue,accessor
onGenericMotionEvent,others
wannaEnterToPip,others
enterPictureInPictureMode,others
getPlaybackMode,accessor
isInPictureInPictureMode,assertion
isBackPressed,assertion
enterPipMode,others
doNotFinish,assertion
isKeepFinishedActivityEnabled,assertion
moveTaskToBack,others
isInPipMode,assertion
requestVisibleBehind,assertion
onVisibleBehindCanceled,assertion
onPictureInPictureModeChanged,others
enableMoveToBack,others
isDialogShown,assertion
isHomePressed,assertion
enterBackgroundPlayMode,others
doNotDestroy,others
