Method_Name,Method_Type
hasNextPosition,others
createLongStreamCheckpoint,builder
where,others
searchFrom,others
getCorrelation,accessor
getOriginSubqueryError,accessor
mapMatchingPrestoException,others
getColumnCount,accessor
generateChecksumColumns,others
simpleQuery,others
isClosed,assertion
updateBytes,others
addBroadcastBytes,others
tryUpdateBytes,others
tryEnsureBatchSize,others
closeChunk,others
isGeneric,assertion
genericClassSignature,others
toAccessModifier,builder
visitClassAnnotation,assertion
nullWriter,others
dumpClassFilesTo,others
defineClasses,others
createClassInfoLoader,builder
toAbsolutePath,builder
createDirectories,builder
getResultsIterator,accessor
getFalsePositive,accessor
getNegative,accessor
getFalseNegative,accessor
getPositive,accessor
getTruePositive,accessor
getThreshold,accessor
serializeModels,others
deserializeModels,others
classify,others
train,others
typeFromPathName,others
getInterfaces,accessor
loadClassInfo,others
implementsInterface,others
isSubclassOf,assertion
readClassInfoQuick,others
getResourceAsStream,accessor
readUnsignedShort,others
getItem,accessor
readUTF8,others
readClass,others
getCommonPartitioningHandle,accessor
getAlternativeLayoutHandle,accessor
getNewTableLayout,accessor
getPreferredShuffleLayoutForNewTable,accessor
getInsertLayout,accessor
getPreferredShuffleLayoutForInsert,accessor
getStatisticsCollectionMetadataForWrite,accessor
getStatisticsCollectionMetadata,accessor
beginStatisticsCollection,assertion
finishStatisticsCollection,assertion
schemaExists,assertion
getTableHandleForStatisticsCollection,accessor
getSystemTable,accessor
getReferencedMaterializedViews,accessor
toExplainIOConstraints,builder
createSchema,builder
dropSchema,others
renameSchema,others
beginQuery,others
cleanupQuery,others
createMaterializedView,builder
dropMaterializedView,others
getMaterializedViewStatus,accessor
beginRefreshMaterializedView,others
finishRefreshMaterializedView,assertion
getUpdateRowIdColumnHandle,accessor
beginDelete,others
finishDelete,assertion
supportsMetadataDelete,others
resolveIndex,others
listApplicableRoles,assertion
listEnabledRoles,assertion
getMetadataUpdateResults,accessor
doMetadataUpdateCleanup,others
getTableLayoutFilterCoverage,accessor
getSystemMemoryUsage,accessor
getValidationCpuNanos,accessor
abort,others
getBucketFunction,accessor
listPartitionHandles,assertion
getBucketNodeMap,accessor
getSplitBucketFunction,accessor
completeResultFutureWithEmpty,others
processRead,others
addReference,others
getResultFuture,accessor
getMaxSize,accessor
mayHaveMorePages,others
getSequenceId,accessor
getSerializedPage,accessor
defaultCredentialCachePath,others
parseClientTags,others
toResourceEstimates,builder
toExtraCredentials,builder
getEstimate,accessor
getCustomHeaders,accessor
getClientRequestTimeout,accessor
isCompressionDisabled,assertion
withoutTransactionId,others
toTypeSignature,builder
getRawType,accessor
rowToString,others
getVarcharEnumMap,accessor
readTree,others
treeAsTokens,others
getCodec,accessor
isLeaked,assertion
getSeconds,accessor
secondsBetween,others
getMaxQueryMemory,accessor
getMaxQueryTotalMemory,accessor
getCoordinatorId,accessor
getKillOnOutOfMemoryDelay,accessor
isIncludeCoordinator,assertion
isBinaryTransportEnabled,assertion
createClusterMemoryPools,builder
isReservedPoolEnabled,assertion
memoryPoolExists,assertion
checkForMemoryLeaks,accessor
getQueryMemoryReservations,accessor
isClusterOutOfMemory,assertion
resourceOvercommit,others
getQueryMemoryReservation,accessor
getQueryMaxMemory,accessor
exceededGlobalUserLimit,others
getMinimum,accessor
createDataSizeLimit,builder
getQueryMaxTotalMemory,accessor
exceededGlobalTotalLimit,others
isLastKilledQueryGone,assertion
callOomKiller,others
updatePools,others
updateNodes,others
chooseQueryToKill,others
toOptional,builder
logQueryKill,others
wasQueryPossiblyLeaked,others
isInfoEnabled,assertion
forEachOrdered,accessor
getPools,accessor
getFreeBytes,accessor
getReservedRevocableBytes,accessor
getClusterInfo,accessor
getBlockedNodes,accessor
getAssignedQueries,accessor
allAssignmentsHavePropagated,others
findLargestMemoryQuery,others
setMemoryPool,accessor
getLargestMemoryQuery,accessor
getNodes,accessor
createMemoryInfoLocation,builder
asyncRefresh,others
getMemoryPoolInfo,accessor
unexport,others
getNumberOfLeakedQueries,accessor
getLimitSource,accessor
getSoftMaxQueryMemory,accessor
getSoftMaxQueryTotalMemory,accessor
getResourceGroupQueryLimits,accessor
updateMemoryPoolInfo,others
getMemoryPoolFetchInterval,accessor
getReservedBytes,accessor
getAllocation,accessor
getFreeDistributedBytes,accessor
getQueryMemoryAllocations,accessor
getQueryMemoryRevocableReservations,accessor
getHttpUris,accessor
getStatusCode,accessor
getStatusMessage,accessor
bindHttpClient,others
httpClientBinder,others
getRequiredWorkers,accessor
getRequiredWorkersActive,accessor
getRequiredWorkersMaxWait,accessor
getRequiredCoordinators,accessor
getRequiredCoordinatorsActive,accessor
getRequiredCoordinatorsMaxWait,accessor
getRequiredResourceManagersActive,accessor
addNodeChangeListener,assertion
updateAllNodes,others
removeNodeChangeListener,assertion
setException,accessor
cancel,others
removeWorkerFuture,others
removeCoordinatorFuture,others
getActiveCoordinators,accessor
getActiveResourceManagers,accessor
isResourceManagerEnabled,assertion
proxyClusterStats,others
getConsumedInputRows,accessor
getConsumedInputBytes,accessor
getConsumedCpuTimeSecs,accessor
resume,others
getQueriesQueuedOnInternal,accessor
ok,others
getWorkerMemoryInfo,accessor
getClusterTtl,accessor
host,others
getRequestUriBuilder,accessor
getHostName,accessor
toInetAddress,builder
getInternalUri,accessor
performRequest,accessor
entity,others
port,others
getResourceManagers,accessor
scheme,others
status,others
getClusterTtlProviderManagerType,accessor
visitCoalesceExpression,assertion
setJsonDeserializers,accessor
findScalarsInFunctionDefinitionClass,others
createSqlScalarFunction,builder
withVariadicBound,others
boundedBy,others
getArgumentProperties,accessor
deterministic,assertion
calledOnNullInput,others
getCoercions,accessor
getTypeOnlyCoercions,accessor
defaultRewrite,others
render,others
color,others
parseRgb,others
upper,others
interpolate,others
ansiColorEscape,others
bar,others
rgb,others
RGBtoHSB,others
getRed,accessor
getGreen,accessor
getBlue,accessor
HSBtoRGB,others
toAnsi,builder
digit,others
getEstimatedRetainedSizeInBytes,accessor
toColumnarMap,builder
getEntryCount,accessor
getKeysBlock,accessor
getValuesBlock,accessor
copyBlock,others
flattenMapEntries,others
createTestDictionaryIndexes,builder
getCardinalityCacheSize,accessor
getCardinalityCacheExpiration,accessor
availableProcessors,others
getColumnCardinality,accessor
treeKeys,others
entries,others
isExact,assertion
isInfiniteStartKey,assertion
isInfiniteStopKey,assertion
getIndexColumnFamily,accessor
getAuths,accessor
exact,others
arrayListValues,assertion
visitColumnDefinition,assertion
setNullable,accessor
getKeyReferenceToColumns,accessor
toTableProperty,builder
fromTableProperty,others
setColumnType,accessor
setColumnParameterTypes,accessor
setColumnDisplaySize,accessor
setSigned,accessor
setPrecision,accessor
getRepetition,accessor
columnRepetitionLevel,others
columnDefinitionLevel,others
lookupColumnByName,others
getMapKeyValueColumn,accessor
getChildrenCount,accessor
getArrayElementColumn,accessor
getColumnDescriptor,accessor
stringFilter,others
tablePrefix,others
addColumnRows,others
jdbcDataType,others
columnSize,others
decimalDigits,others
numPrecRadix,others
charOctetLength,others
getOptionalInt,accessor
onDemand,others
isIndexedType,assertion
getDataType,accessor
getColumnRangesMetadataSqlQuery,accessor
beginRow,others
nextBlockBuilder,builder
metadataError,others
minColumn,others
getColumnId,accessor
maxColumn,others
shardIndexTable,others
getOriginalType,accessor
isTimeStampMicrosType,assertion
createDecimalColumnReader,builder
getLowestValue,accessor
getHighestValue,accessor
first,others
last,others
getEncryptorByNodeId,accessor
isIntegerDictionaryEncodingEnabled,assertion
createColumnWriter,builder
getCommandMetadata,accessor
parseCommand,others
createInstance,builder
getAllOptions,accessor
getParsedOptions,accessor
getParsedArguments,accessor
getMetadataInjections,accessor
visitComment,assertion
visitCommit,assertion
clearTransactionId,others
asyncCommit,others
createSequencePageWithDictionaryBlocks,builder
createSequencePage,builder
createDictionaryStringJsonPage,builder
createStringJsonPage,builder
compileCursorProcessor,others
removeRedundantCSE,others
collectCSEByLevel,others
partitioningBy,others
subExpressions,others
getExpresssionsAtLevel,accessor
addAtLevel,others
getEvaluatedField,accessor
getResultField,accessor
getResultType,accessor
intersection,others
getShardsByDaysBuckets,accessor
buildCompactionSets,accessor
getShardIndexInfoComparator,accessor
getUncompressedSize,accessor
addToCompactionSets,accessor
getDeltaUuid,accessor
createOrganizationSet,accessor
isTableSupportsDeltaDelete,assertion
getTemporalColumnId,accessor
getTemporalRange,accessor
visitComparisonExpression,assertion
estimateExpressionEqualToLiteral,others
estimateExpressionNotEqualToLiteral,others
estimateExpressionLessThanLiteral,others
estimateExpressionGreaterThanLiteral,others
getAsDouble,accessor
estimateFilterRange,others
overlapPercentWith,others
mapOutputRowCount,others
setStatisticsRange,accessor
getAverageRowSize,accessor
mapVariableColumnStatistics,assertion
estimateExpressionEqualToExpression,others
estimateExpressionNotEqualToExpression,others
averageExcludingNaNs,others
isOutputRowCountUnknown,assertion
isFinite,assertion
firstNonNaN,others
expectedClass,others
toMultimap,builder
getCandidates,accessor
calculate,others
getOrcMetadataVersion,accessor
writePostscript,others
writeDwrfStripeCache,others
writeMetadata,others
getSliceOutput,accessor
writeFooter,others
writeStripeFooter,others
writeDataTo,others
generateConcat,others
resultTooLarge,others
newArray,others
getCompletedPositions,accessor
getMaxConcurrency,accessor
overrideSessionProperties,others
runQuery,others
reportProgressUntilFinished,assertion
take,others
postEvent,others
getAllTtls,accessor
getRefreshInterval,accessor
getInitialDelayBeforeRefresh,accessor
refreshTtlInfo,others
getTtlInfo,accessor
immutableCopy,others
needsPeriodicRefresh,others
scheduleRefresh,others
getStaleTtlThreshold,accessor
minus,others
getTtlPredictionInstant,accessor
getEpochSecond,accessor
getExpiryInstant,accessor
getConfidencePercentage,accessor
getCacheQuotaScope,accessor
getDefaultCacheQuota,accessor
addDefaultResource,others
copy,others
setCompressionProperties,accessor
setVar,accessor
setString,accessor
unset,accessor
getOrcCompressionKind,accessor
getParquetCompressionCodec,accessor
checkedPredicate,others
isKerberosEnabled,assertion
denyCreateRole,builder
denyDropRole,others
denyGrantRoles,others
denyRevokeRoles,others
denySetRole,accessor
denyShowRoles,others
denyShowCurrentRoles,others
denyShowRoleGrants,others
getCoordinators,accessor
getActiveConnectorNodes,accessor
toListenableFuture,builder
isNoMoreSplits,assertion
toPlanNodeStats,builder
filterStats,others
toTableStatistics,builder
inverse,others
setRowCount,accessor
setTotalSize,accessor
getTotalSize,accessor
toVariableStatsEstimate,builder
setColumnStatistics,accessor
toColumnStatistics,builder
setDataSize,accessor
addConnectorName,others
getHandleResolver,accessor
createConnection,builder
addCatalogConnector,others
createConnector,builder
addConnectorInternal,others
removeCatalog,others
removeConnectorInternal,others
addConnectorSplitManager,others
addConnectorPageSourceProvider,others
getPageSourceProvider,accessor
addConnectorPageSinkProvider,others
addIndexProvider,others
addPartitioningProvider,others
getPlanOptimizerProvider,accessor
addPlanOptimizerProvider,others
addMetadataUpdaterProvider,others
addProcedures,others
getProcedures,accessor
addCatalogAccessControl,others
getColumnProperties,accessor
getSchemaProperties,accessor
addConnectorSessionProperties,others
removeConnectorSplitManager,others
removeConnectorPageSourceProvider,others
removeConnectorPageSinkProvider,others
removeIndexProvider,others
removePartitioningProvider,others
removeProcedures,others
removeCatalogAccessControl,others
removeProperties,others
removeConnectorSessionProperties,others
removePlanOptimizerProvider,others
removeMetadataUpdaterProvider,others
getRecordSetProvider,accessor
getPageSinkProvider,accessor
getIndexProvider,accessor
getNodePartitioningProvider,accessor
getConnectorPlanOptimizerProvider,accessor
getConnectorMetadataUpdaterProvider,accessor
getMetadataUpdaterProvider,accessor
getTablePropertyManager,accessor
getSchemaPropertyManager,accessor
convertFromMapToColumnMappings,others
getViewColumn,accessor
getBaseTableColumns,accessor
getPartitioningHandle,accessor
getTablePartitioning,accessor
formatRowExpression,accessor
systemInstall,others
initializeLogging,others
awaitUninterruptibly,others
runConsole,others
countDown,others
getenv,accessor
console,others
readPassword,others
getHistory,accessor
commandCompleter,others
lowerCaseCommandCompleter,others
populateCache,others
interrupted,others
squeezeStatement,others
getHelpText,accessor
getCompleteStatements,accessor
terminator,others
getPartialStatement,accessor
isEmptyStatement,assertion
preprocessQuery,others
isDebug,assertion
startQuery,others
renderOutput,others
getSetSchema,accessor
getSetCatalog,accessor
isClearTransactionId,assertion
stripTransactionId,others
getStartedTransactionId,accessor
withTransactionId,others
getSetRoles,accessor
withRoles,others
getDeallocatedPreparedStatements,accessor
getAddedPreparedStatements,accessor
withPreparedStatements,others
getRemovedSessionFunctions,accessor
getAddedSessionFunctions,accessor
withSessionFunctions,others
setSession,accessor
getUserHome,accessor
getParentFile,accessor
setMaxSize,accessor
setAutoTrim,accessor
setOut,accessor
nullOutputStream,others
setErr,accessor
setConsoleEnabled,accessor
setLevelsFile,accessor
configure,others
detectRealTerminal,others
isRealTerminal,assertion
ansi,others
cursorUp,others
getWidth,accessor
parseBoolean,others
isatty,assertion
eraseScreen,others
eraseLine,others
visitBooleanConstant,assertion
visitBoxedBooleanConstant,assertion
visitIntConstant,assertion
visitBoxedIntegerConstant,assertion
visitFloatConstant,assertion
visitBoxedFloatConstant,assertion
visitLongConstant,assertion
visitBoxedLongConstant,assertion
visitDoubleConstant,assertion
visitBoxedDoubleConstant,assertion
visitStringConstant,assertion
visitClassConstant,assertion
renderConstant,others
blockToNativeValue,others
nativeValueToBlock,others
selectAddress,others
annotatedWith,others
taskRequestErrorTracker,others
scheduleNextRequest,others
getTaskStatus,accessor
acquireRequestPermit,others
prepareThriftGet,accessor
unwrapThriftCodec,others
getBinaryTransportBuilder,accessor
createFullSmileResponseHandler,builder
getJsonTransportBuilder,accessor
createAdaptingJsonResponseHandler,builder
appendPath,others
startRequest,others
executeAsync,others
getHttpResponseStats,accessor
updateTaskStatus,others
requestSucceeded,others
requestFailed,others
getTaskInstanceIdLeastSignificantBits,accessor
getTaskInstanceIdMostSignificantBits,accessor
fromUri,others
statusRoundTripMillis,assertion
getSubFields,accessor
adapt,others
getGeometry,accessor
setGeometry,accessor
convexHull,others
estimateMemorySize,others
getForEsriGeometryType,accessor
geometryType,others
withWelcomeFile,others
httpServerBinder,others
bindHttpAnnouncement,others
discoveryBinder,assertion
bindJsonCodec,others
jaxrsBinder,others
withConfigDefaults,others
withTracing,others
setRequestTimeout,accessor
bindLowMemoryKiller,others
setMaxConnectionsPerServer,accessor
newMapBinder,others
getAllQueryTypes,accessor
bindDataDefinitionTask,others
newOptionalBinder,others
getHttpResponseThreads,accessor
getHttpTimeoutThreads,accessor
getLowMemoryKillerPolicy,accessor
bindResource,others
withFilter,others
ofCpu,others
getOutputSizeInBytes,accessor
costForStreaming,accessor
zero,others
costForSource,accessor
costForAccumulation,accessor
calculateJoinCost,others
costForLookupJoin,accessor
calculateJoinInputCost,others
estimateSourceDistributedTaskCount,assertion
calculateJoinOutputCost,others
addPartialComponents,others
calculateExchangeCost,others
calculateLocalRepartitionCost,others
calculateRemoteGatherCost,others
calculateRemoteRepartitionCost,others
calculateRemoteReplicateCost,others
getCpuCost,accessor
getMaxMemory,accessor
getNetworkCost,accessor
getSourcesEstimations,accessor
getMaxMemoryWhenOutputting,accessor
addExchangeCost,others
calculateJoinExchangeCost,others
ofNetwork,others
getCpuCostWeight,accessor
getMemoryCostWeight,accessor
getNetworkCostWeight,accessor
hasUnknownComponents,others
createTableScanOperator,builder
getShard,accessor
buildSearchQuery,builder
createTestTable,builder
insertRows,others
columnDefinitions,others
toLiteral,builder
getInsertType,accessor
executeWith,others
createViewAs,builder
doCreateEmptyPartition,builder
getInputColumns,accessor
isOptimizedPartitionUpdateSerializationEnabled,assertion
serializeZstdCompressed,others
toJsonBytes,builder
visitCreateFunction,builder
isTemporary,assertion
createSqlInvokedFunction,builder
addSessionFunction,others
isReplace,assertion
setLanguage,accessor
getCoercion,accessor
getDeterminism,accessor
standardErrorToBuckets,others
visitCreateMaterializedView,builder
isNotExists,assertion
getFormattedSql,accessor
getTableNodes,accessor
computeMaterializedViewToBaseTableColumnMappings,accessor
getVisibleFields,accessor
topN,builder
visitCreateRole,builder
createCatalogName,builder
createPrincipal,builder
getGrantor,accessor
visitCreateSchema,builder
createCatalogSchemaName,builder
visitCreateTable,builder
onMySql,others
containsOnly,others
internalExecute,others
getElements,accessor
getPropertiesOption,accessor
combineProperties,others
rewriteQuery,others
visitCreateType,builder
getDistinctType,accessor
getParameterNames,accessor
addUserDefinedType,others
visitCreateView,builder
analyzeStatement,others
nullValueProvider,others
parseDouble,others
writeNext,others
toStrings,builder
checkError,others
parseLine,others
visitCube,assertion
visitCurrentTime,assertion
visitCurrentUser,assertion
generateMethodsForLambda,accessor
fieldReferenceCompiler,others
declareCommonSubExpressionFields,others
generateCommonSubExpressionMethods,others
rewriteRowExpressionsWithCSE,others
generateProcessMethod,others
generateFilterMethod,others
generateProjectMethod,others
initializeCommonSubExpressionFields,others
rewriteExpressionWithCSE,others
isDebugEnabled,assertion
createProjectIfStatement,builder
constantTrue,others
boxPrimitiveIfNecessary,others
pushJavaDefault,others
getMethodName,accessor
unboxPrimitiveIfNecessary,others
throwUnsupportedColumnType,others
isValueNode,assertion
parseMillis,assertion
withLocale,others
extractCustomSplitInfo,others
recreateFileSplitWithCustomInfo,builder
onDemandDao,others
getDatabaseType,accessor
bindDaoSupplier,others
daoSupplierTypeToken,others
bindConfigDefaults,others
setMaxConnections,accessor
setDefaultFetchSize,accessor
serviceDescriptor,others
getUrl,accessor
addProperty,others
getStartupGracePeriod,accessor
setEmptyValue,accessor
sqlColumnType,others
runTransaction,others
lockTable,others
insertDeletedShards,others
dropShardNodes,others
dropShards,others
dropOrganizerJobs,others
dropColumns,others
isSyntaxOrAccessError,assertion
externalBatchExists,assertion
toNodeIdMap,builder
runCommit,others
insertShardsAndIndex,others
shardStats,others
updateStatsAndVersion,others
getCompressedSize,accessor
isMaintenanceBlockedLocked,assertion
deleteShardsAndIndex,others
updateTableStats,others
updateTableVersion,others
useTransaction,accessor
commitTransaction,others
useHandle,others
deleteCreatedShards,builder
isTransactionCacheFullError,assertion
finalizeTransaction,others
transactionSuccessful,others
bindUuids,others
transactionConflict,others
bindLongs,others
executeUpdate,others
uuidToBytes,others
batchSize,others
insertShards,others
insertShardNodes,others
getShardUuid,accessor
getColumnStats,accessor
getOldDeltaDeleteShard,accessor
getNewDeltaDeleteShard,accessor
updateShardsAndIndex,others
deleteShardsAndIndexWithDelta,others
deleteShardsAndIndexSimple,others
uuidFromBytes,others
getOldDeltaUuid,accessor
getNewDeltaUuid,accessor
getXxhash64,accessor
bindOptionalInt,others
addBatch,others
executeBatch,others
getGeneratedKeys,accessor
getNodeShardsAndDeltas,accessor
getNodeShards,accessor
getOrCreateNodeId,accessor
fetchLockedNodeIds,others
updateNodeIds,others
deleteShardNodes,others
insertShardNode,others
getNodeSizes,accessor
insertTransaction,others
cyclingShuffledIterator,others
getNodeIdentifiers,accessor
runIgnoringConstraintViolation,others
insertBuckets,others
updateBucketNode,others
listActiveDistributions,assertion
getDistributionSizeBytes,accessor
getBuckets,accessor
checkAssignFrom,others
getNextReassignmentDestination,accessor
getNodeId,accessor
insertNode,others
intArrayFromBytes,others
intArrayToBytes,others
getLockedTableId,accessor
jdbcType,others
createQuery,builder
insertCreatedShard,builder
sqlCodeStartsWith,others
isWrapperFor,accessor
enableStreamingResults,others
mySqlErrorCodeMatches,others
isMySQLException,assertion
getSQLState,accessor
getExecutionStartTime,accessor
getLastHeartbeat,accessor
getFinalQueryInfo,accessor
getCurrentRunningTaskCount,accessor
transitionToRunning,others
transitionToFinishing,assertion
getStateChange,accessor
addQueryInfoStateChangeListener,assertion
transitionToFailed,others
transitionToCanceled,others
recordHeartbeat,others
getQueryState,accessor
createDataDefinitionExecution,builder
getBasicQueryInfo,accessor
newDirectoryStream,others
lastModified,others
getControlChecksum,accessor
getTestChecksum,accessor
isDigit,assertion
invalidDataSize,others
parseValue,others
getFactor,accessor
dataType,others
varcharDataType,others
stringDataType,others
charDataType,others
fromHexString,others
fromYearMonthDay,others
getByName,accessor
setupTestTable,accessor
getPrestoResultType,accessor
toPrestoQueryResult,builder
setOutputTableName,accessor
generateChecksumQuery,others
getResults,accessor
resolveException,others
forTeardown,accessor
getCluster,accessor
fromResultSet,accessor
getMismatchedColumns,accessor
printTo,others
parseDate,others
toStringAscii,builder
date,others
tokenize,builder
appendLiteral,others
appendValue,others
getMinTwoPositionFieldWidth,accessor
appendValueReduced,others
parseDefaulting,others
toFormatter,accessor
getAllTokens,accessor
isLegacyTimestamp,assertion
getChronology,accessor
printDate,others
buildDateStatistics,builder
addDateStatistics,assertion
getTimeZoneKeyForOffset,accessor
pack,others
getInstanceUTC,accessor
secondOfMinute,others
millisOfSecond,assertion
minuteOfHour,others
hourOfDay,others
dayOfWeek,others
dayOfMonth,others
dayOfYear,others
weekOfWeekyear,others
weekyear,others
monthOfYear,others
year,others
toLocalDate,builder
getDays,accessor
daysBetween,others
getSessionStartTime,accessor
valueToSessionTimeZoneOffsetDiff,accessor
getDateTimeZone,accessor
convertUTCToLocal,others
unpackMillisUtc,assertion
withChronology,others
unpackZoneKey,others
withOffsetParsed,accessor
dateTimeParser,others
parseDateTimeHelper,others
timeAtTimeZone,others
roundFloor,others
getDateField,accessor
getTimeField,accessor
unpackChronology,others
updateMillisUtc,assertion
getTimestampField,accessor
modulo24Hour,others
getDifferenceAsLong,accessor
getSessionLocale,accessor
parseDateTime,others
formatDatetime,accessor
datetimeFormatSpecifiesZone,accessor
toCharArray,builder
dateFormat,accessor
extractZoneOffsetMinutes,accessor
appendDayOfWeekShortText,others
appendMonthOfYearShortText,others
appendMonthOfYear,others
appendDayOfMonth,others
appendFractionOfSecond,others
appendHourOfDay,others
appendClockhourOfHalfday,others
appendMinuteOfHour,others
appendDayOfYear,others
appendMonthOfYearText,others
appendHalfdayOfDayText,others
appendSecondOfMinute,others
appendWeekOfWeekyear,others
appendWeekyear,others
appendDayOfWeekText,others
appendYear,others
appendTwoDigitYear,others
millisOfDay,assertion
dateTime,others
dateHourMinuteSecondMillis,assertion
dateElementParser,others
millisToNanos,assertion
toEpochDay,builder
toNanoOfDay,builder
sqlTimeOf,others
withZoneSameLocal,others
atTime,others
getPrinter,accessor
getDeclaredMethod,accessor
parseLocalDateTime,others
parseTimeWithTimeZone,accessor
parseTimeWithoutTimeZone,accessor
unpackDateTimeZone,others
cretePeriodFormatter,accessor
parsePeriodMillis,assertion
parsePeriod,others
invalidInterval,others
parsePeriodMonths,others
toMonths,builder
getFieldTypes,accessor
negated,others
appendYears,others
toParser,builder
appendMonths,others
appendDays,others
appendHours,others
appendMinutes,others
appendSecondsWithOptionalMillis,assertion
toPrinter,builder
parseInto,others
setPeriod,accessor
getTimeZoneKeys,accessor
forID,accessor
isFixed,assertion
writeInteger,others
createResourceGroupsGlobalPropertiesTable,builder
createResourceGroupsTable,builder
createSelectorsTable,builder
getExactMatchSelectorEnabled,accessor
createExactMatchSelectorsTable,builder
populateFromDbHelper,others
pollFirst,others
forSubGroupNamed,accessor
getNameTemplate,accessor
addSubGroup,others
getSelectorResourceEstimate,accessor
getCpuQuotaPeriodFromDb,accessor
getResourceGroups,accessor
getResourceGroupGlobalProperties,accessor
getParentId,accessor
getMemoryPoolManager,accessor
getExactMatchResourceGroup,accessor
emptyVariableMap,others
getMatchTypeName,accessor
visitDeallocate,assertion
removePreparedStatement,others
shiftLeft,others
incrementLong,others
getLongDecimal,accessor
unscaledDecimal,others
setLongDecimal,accessor
addOverflow,others
addWithOverflow,others
getOverflow,accessor
writeShortDecimal,others
longValueExact,others
average,others
seekToOffset,accessor
rescale,others
nextLongDecimal,others
castFunctionFromDecimalTo,others
castFunctionToDecimalFrom,others
castFunctionToDecimalFromBuilder,builder
argumentTypes,others
kind,others
implementation,others
withExtraParameters,others
getLiteral,accessor
longTenToNth,others
intScale,others
bigIntegerTenToNth,others
methods,others
unscaledDecimalToUnscaledLong,others
overflows,others
compareAbsolute,others
unscaledDecimalToUnscaledLongUnsafe,others
internalDoubleToLongDecimal,others
isNegative,assertion
isInfinite,assertion
realToLongDecimal,others
decimalToJson,others
writeNumber,others
createJsonParser,builder
nextToken,others
currentTokenAsLongDecimal,others
intPrecision,assertion
currentTokenAsShortDecimal,others
nullableResult,others
operatorType,others
choice,others
signature,others
writeUnscaledValue,others
createDecimalColumnPositionList,builder
parseSlice,others
parseBigDecimal,others
equalityOperator,others
betweenOperator,others
distinctOperator,assertion
makeBinaryOperatorFunctionBuilder,builder
invokeGetResult,accessor
methodWithExplicitJavaTypes,others
primitiveShortShort,others
primitiveLongLong,others
argumentProperties,others
visitDecimalLiteral,assertion
decimalAddOperator,others
decimalSubtractOperator,others
decimalMultiplyOperator,others
decimalDivideOperator,others
decimalModulusOperator,others
longVariableExpression,others
internalAddLongLongLong,others
throwIfOverflows,others
internalSubtractLongLongLong,others
multiplyLongLongLong,others
signum,others
compareUnsigned,others
isZero,assertion
divideRoundUp,others
modulusSignatureBuilder,builder
modulusScalarFunction,others
longVariableConstraints,others
rescaleFactor,others
remainder,others
bitLength,others
shiftRight,others
writeVLong,others
getMatcherGroup,accessor
unscaledDecimalToBigInteger,others
toUnscaledString,builder
bigintToBigintFloorSaturatedCast,others
bigDecimalToBigintFloorSaturatedCast,others
decimalToGenericIntegerTypeSaturatedFloorCast,others
bigIntegerDecimalToGenericIntegerType,others
genericIntegerTypeToDecimalSaturatedFloorCast,others
throwOverflowException,others
throwCastException,others
longToLongCast,others
typeVariableConstraints,others
buildTypeParameters,builder
getInternalStorage,accessor
fromConstantByteArray,others
paddingBigInteger,others
readFlatPageV1,others
readFlatPageV2,others
readIntLittleEndianOnOneByte,others
createFlatDefinitionLevelDecoder,builder
createValuesDecoder,builder
createValuesDecoderV2,builder
readNestedPageV1,others
readNestedPageV2,others
createRepetitionLevelDecoder,builder
createDefinitionLevelDecoder,builder
createRepetitionLevelDecoderV2,builder
createDefinitionLevelDecoderV2,builder
sliceStream,others
getOrdinalPosition,accessor
toSeconds,builder
combineState,others
asBoolean,others
isIntegralNumber,assertion
isBigInteger,assertion
isNumber,assertion
previous,others
captures,others
capture,others
expectedValue,others
visitPrevious,assertion
appendLine,others
description,others
exit,others
isUseIdentityThriftHeader,assertion
getSelectItems,accessor
getRelations,accessor
getRelation,accessor
getSamplePercentage,accessor
getGroupingElements,accessor
getTransactionModes,accessor
visitLateral,assertion
getWith,accessor
getEscape,accessor
addWarningIfNumWarningsLessThanConfig,others
getWarningCode,accessor
toWarningCode,builder
getMaxWarnings,accessor
end,others
setInput,accessor
deflate,others
isDirect,assertion
isListFilesLoadedPartition,assertion
isPreferManifestsToListFiles,assertion
listSystemTables,assertion
getOptionalTransactionInfo,accessor
getAllTransactionInfos,accessor
getCatalogMetadata,accessor
getCatalogMetadataForWrite,accessor
checkAndSetActive,accessor
trySetActive,accessor
trySetInactive,accessor
activateTransaction,others
registerFunctionNamespaceManager,assertion
getFunctionNamespaceTransaction,accessor
visitDelete,assertion
pageSource,others
deleteRows,others
getLifespan,accessor
getPipelineContext,accessor
emitEOF,others
getInterpreter,accessor
notifyListeners,assertion
recover,others
emit,others
getRowsDeleted,accessor
getRowsFromUuid,accessor
supplyAsync,others
writeDeltaDeleteFile,others
mergeToRowsToDelete,accessor
shardDeleteDelta,others
nextSetBit,accessor
createStoragePageSink,builder
appendPages,others
denyQueryIntegrityCheck,others
ifTrueGoto,others
visitDereferenceExpression,assertion
tryParseParts,others
getParts,accessor
visitDescribeInput,assertion
getPreparedStatement,accessor
createDescribeInputRow,builder
selectList,assertion
aliased,others
ordering,others
ascending,others
visitDescribeOutput,assertion
createDescribeOutputRow,builder
getOriginTable,accessor
isAliased,assertion
getRootScope,accessor
createRewrite,builder
projectExpressionRewrite,others
aggregationExpressionRewrite,others
filterExpressionRewrite,others
joinExpressionRewrite,others
valuesExpressionRewrite,others
